



"Microwave Link Report"
"Save Time:04/02/2025 23:26:13"
"User Name:admin"
"Data Source:NE"

"Total 555 Records"

"Link Name","Source Physical Location","Source NE Name","Source NE ID","Source Board","Source Port","Sink Physical Location","Sink NE Name","Sink NE ID","Sink Board","Sink Port","Level","Up and down Rate Ratio(TX:RX)","Source Protect Type","Sink Protect Type","Source Protection Group ID","Sink Protection Group ID","Source Protect Unit Type","Sink Protect Unit Type","Source Revertive Mode","Sink Revertive Mode","Source Protection Group Active Work Unit","Sink Protection Group Active Work Unit","Source XPIC Group ID","Sink XPIC Group ID","Source XPIC Group Capacity (Mbit/s)","Sink XPIC Group Capacity (Mbit/s)","Source XPIC Polarization Direction","Sink XPIC Polarization Direction","Source XPIC Adjoin NEID","Sink XPIC Adjoin NEID","Source XPIC Adjoin LinkID","Sink XPIC Adjoin LinkID","Source Frequency(GHz)","Sink Frequency(GHz)","Source ODU Frequency Range(MHz)","Sink ODU Frequency Range(MHz)","Source Equipment Information","Sink Equipment Information","Source Station Type","Sink Station Type","Source NE Frequency (MHz)","Sink NE Frequency (MHz)","Source NE Radio Work Mode","Sink NE Radio Work Mode","Source NE Preset Value of Transmit Power","Sink NE Preset Value of Transmit Power","Source NE Current Value of Transmit Power","Sink NE Current Value of Transmit Power","Source NE Preset Value of Receive Power","Sink NE Preset Value of Receive Power","Source NE Current Value of Receive Power","Sink NE Current Value of Receive Power","Source NE Max Value of Transmit Power of 24-Hour PM","Sink NE Max Value of Transmit Power of 24-Hour PM","Source NE Min Value of Transmit Power of 24-Hour PM","Sink NE Min Value of Transmit Power of 24-Hour PM","Source NE Max Value of Receive Power of 24-Hour PM","Sink NE Max Value of Receive Power of 24-Hour PM","Source NE Min Value of Receive Power of 24-Hour PM","Sink NE Min Value of Receive Power of 24-Hour PM","Source NE Guaranteed E1 Capacity","Sink NE Guaranteed E1 Capacity","Source NE Occupied E1 Capacity","Sink NE Occupied E1 Capacity","Source NE E1 Capacity Usage (%)","Sink NE E1 Capacity Usage (%)","Source NE Ethernet Capacity (Mbit/s)","Sink NE Ethernet Capacity (Mbit/s)","Source NE Max. Ethernet Throughput (kbps)","Sink NE Max. Ethernet Throughput (kbps)","Source NE Min. Ethernet Throughput (kbps)","Sink NE Min. Ethernet Throughput (kbps)","Source NE Average Ethernet Throughput (kbps)","Sink NE Average Ethernet Throughput (kbps)","Source NE ATPC Enable Status","Sink NE ATPC Enable Status","Source NE ATPC Upper Threshold","Sink NE ATPC Upper Threshold","Source NE ATPC Lower Threshold","Sink NE ATPC Lower Threshold","Source NE ATPC Automatic Threshold Enable Status","Sink NE ATPC Automatic Threshold Enable Status","Source NE ATPC Upper Automatic Threshold","Sink NE ATPC Upper Automatic Threshold","Source NE ATPC Lower Automatic Threshold","Sink NE ATPC Lower Automatic Threshold","Source NE AM Status","Sink NE AM Status","Source AM Full Capacity Modulation Format","Sink AM Full Capacity Modulation Format","Source AM Guaranteed Capacity Modulation Format","Sink AM Guaranteed Capacity Modulation Format","Highest-Order AM Scheme for Source NE","Highest-Order AM Scheme for Sink NE","Lowest-Order AM Scheme for Source NE","Lowest-Order AM Scheme for Sink NE","Link ID","Site Distance","Source PLA ID","Sink PLA ID","Source PLA Type","Sink PLA Type","Source PLA Port Type","Sink PLA Port Type"
l-4,,6397-RTN392459_YILMAZKOY,48-459,3-ISV3,1(RTNIF-1),,6369-RTN392377_ALEMDAG,48-377,4-ISV3,1(RTNIF-1),Hybrid(447Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,18,18,"[18180.000,18700.000]","[19190.000,19710.000]",XMC-2,XMC-2,TX low,TX high,18635.000,19645.000,"0E1,56MHz,1024QAM","0E1,56MHz,1024QAM",23.00,23.00,16.90,17.00,-10.00,-10.00,-39.70,-38.30,17.00,17.00,16.90,16.90,-38.80,-37.40,-42.00,-40.10,0,0,0,0,-,-,445.542,445.542,410142,130075,2058,0,101459,13163,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,1024QAM,1024QAM,16QAM,16QAM,2048QAM,2048QAM,QPSKStrong,QPSKStrong,511,-,/,/,/,/,/,/
l-2,,6306-RTN392427_ERCAN,48-427,9-ISM6,1(RTNIF-1),,1642-RTN392338_HASPOLAT_SANAYI,48-338,2-ISM6,1(RTNIF-1),Hybrid(456Mbit/s),-,None,None,-,-,-,-,-,-,-,-,1,2,912,912,V,V,-,-,-,-,18,18,"[18180.000,18700.000]","[19190.000,19710.000]",XMC-3,XMC-3,TX low,TX high,18470.000,19480.000,"2E1,56MHz,2048QAM","2E1,56MHz,2048QAM",20.00,20.00,19.10,18.80,-10.00,-10.00,-29.30,-28.80,19.20,19.20,18.70,18.70,-27.10,-27.20,-32.40,-31.50,2,2,0,0,0.00,0.00,450.656,450.656,/,/,/,/,/,/,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,16QAM,16QAM,2048QAMLight,2048QAMLight,QPSKStrong,QPSKStrong,514,-,2,2,PLA,PLA,Master,Master
l-3,,6306-RTN392427_ERCAN,48-427,9-ISM6,2(RTNIF-2),,1642-RTN392338_HASPOLAT_SANAYI,48-338,2-ISM6,2(RTNIF-2),Hybrid(456Mbit/s),-,None,None,-,-,-,-,-,-,-,-,1,2,912,912,H,H,-,-,-,-,18,18,"[18180.000,18700.000]","[19190.000,19710.000]",XMC-3,XMC-3,TX low,TX high,18470.000,19480.000,"2E1,56MHz,2048QAM","2E1,56MHz,2048QAM",20.00,20.00,19.10,18.90,-10.00,-10.00,-29.30,-30.20,19.20,19.20,18.70,18.70,-27.40,-28.90,-32.70,-33.40,2,2,0,0,0.00,0.00,450.656,450.656,/,/,/,/,/,/,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,16QAM,16QAM,2048QAMLight,2048QAMLight,QPSKStrong,QPSKStrong,515,-,2,2,PLA,PLA,Slave,Slave
l-4,,6306-RTN392427_ERCAN,48-427,10-ISM6,1(RTNIF-1),,1516-RTN392349_PASAKOY_VIP2,48-349,2-ISM6,1(RTNIF-1),Hybrid(435Mbit/s),-,None,None,-,-,-,-,-,-,-,-,2,2,870,870,V,V,-,-,-,-,18,18,"[18180.000,18700.000]","[19190.000,19710.000]",XMC-3,XMC-3,TX low,TX high,18580.000,19590.000,"2E1,56MHz,1024QAM","2E1,56MHz,1024QAM",23.00,23.00,20.00,20.00,-10.00,-10.00,-31.20,-30.50,20.20,20.20,19.70,19.70,-30.50,-27.90,-33.70,-33.20,2,2,0,0,0.00,0.00,429.835,429.835,/,/,/,/,/,/,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,1024QAM,1024QAM,16QAM,16QAM,2048QAMLight,2048QAMLight,QPSKStrong,QPSKStrong,516,-,3,3,PLA,/,Master,Master
l-5,,6306-RTN392427_ERCAN,48-427,10-ISM6,2(RTNIF-2),,1516-RTN392349_PASAKOY_VIP2,48-349,2-ISM6,2(RTNIF-2),Hybrid(435Mbit/s),-,None,None,-,-,-,-,-,-,-,-,2,2,870,870,H,H,-,-,-,-,18,18,"[18180.000,18700.000]","[19190.000,19710.000]",XMC-3,XMC-3,TX low,TX high,18580.000,19590.000,"2E1,56MHz,1024QAM","2E1,56MHz,1024QAM",23.00,23.00,20.20,20.10,-10.00,-10.00,-30.80,-30.20,20.20,20.20,19.70,19.70,-30.30,-27.60,-33.30,-33.20,2,2,0,0,0.00,0.00,429.835,429.835,/,/,/,/,/,/,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,1024QAM,1024QAM,16QAM,16QAM,2048QAMLight,2048QAMLight,QPSKStrong,QPSKStrong,517,-,3,3,PLA,/,Slave,Slave
l-9,,1135-RTN392381_TAKALI_APT,48-381,4-ISV3,1(RTNIF-1),,6434-RTN39222411_ZET_KARTING,48-22411,6-ISV3,1(RTNIF-1),Hybrid(242Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,23,"[22260.000,22610.000]","[23268.000,23618.000]",XMC-3,XMC-3,TX low,TX high,22330.000,23338.000,"0E1,28MHz,2048QAM","0E1,28MHz,2048QAM",23.00,23.00,18.00,17.70,-10.00,-10.00,-40.30,-40.50,18.20,18.20,17.70,17.70,-39.20,-40.00,-41.10,-41.20,0,0,0,0,-,-,241.045,241.045,235267,107048,0,0,40486,5732,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,QPSK,QPSK,2048QAM,2048QAM,QPSKStrong,QPSKStrong,520,-,/,/,/,/,/,/
l-11,,1403-RTN392385_AKCAY,48-385,4-ISV3,1(RTNIF-1),,1311-RTN392460_KALKANLI_VIP2,48-460,8-ISV3,1(RTNIF-1),Hybrid(501Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,23,"[22260.000,22610.000]","[23268.000,23618.000]",XMC-3,XMC-3,TX low,TX high,22540.000,23548.000,"0E1,56MHz,2048QAM","0E1,56MHz,2048QAM",23.00,23.00,18.20,18.20,-10.00,-10.00,-39.80,-40.20,18.20,18.20,17.70,17.70,-38.80,-39.20,-41.30,-41.70,0,0,0,0,-,-,499.815,499.815,443627,150383,0,0,116733,18774,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,16QAM,16QAM,2048QAM,2048QAM,QPSKStrong,QPSKStrong,523,-,/,/,/,/,/,/
l-12,,1204-RTN39240_ZAKKUM,48-240,3-ISV3,1(RTNIF-1),,1311-RTN392460_KALKANLI_VIP2,48-460,9-ISV3,1(RTNIF-1),Hybrid(242Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,38,38,"[37044.000,37632.000]","[38304.000,38892.000]",XMC-3,XMC-3,TX low,TX high,37072.000,38332.000,"0E1,28MHz,2048QAM","0E1,28MHz,2048QAM",15.00,15.00,13.20,13.00,-10.00,-10.00,-43.80,-44.40,13.20,13.20,12.70,12.70,-43.60,-43.10,-43.90,-48.30,0,0,0,0,-,-,241.045,241.045,233379,96571,0,0,21973,5004,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,16QAM,16QAM,2048QAM,2048QAM,QPSKStrong,QPSKStrong,524,-,/,/,/,/,/,/
l-13,,1219-RTN392364_SINIRUSTU,48-364,1-ISM6,1(RTNIF-1),,1218-RTN392137_CANAKKALE,48-137,2-ISM6,1(RTNIF-1),Hybrid(501Mbit/s),-,None,None,-,-,-,-,-,-,-,-,1,2,1002,1002,V,V,-,-,-,-,15,15,"[14501.000,14725.000]","[14921.000,15145.000]",XMC-3,XMC-3,TX low,TX high,14585.000,15005.000,"1E1,56MHz,2048QAMLight","1E1,56MHz,2048QAMLight",24.00,24.00,19.20,19.10,-20.00,-20.00,-39.30,-39.30,19.20,19.20,18.70,18.90,-37.30,-38.30,-41.00,-40.40,1,1,0,0,0.00,0.00,497.63,497.63,/,/,/,/,/,/,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAMLight,2048QAMLight,16QAM,16QAM,2048QAMLight,2048QAMLight,QPSKStrong,QPSKStrong,525,-,2,2,/,PLA,Master,Master
l-14,,1219-RTN392364_SINIRUSTU,48-364,1-ISM6,2(RTNIF-2),,1218-RTN392137_CANAKKALE,48-137,2-ISM6,2(RTNIF-2),Hybrid(501Mbit/s),-,None,None,-,-,-,-,-,-,-,-,1,2,1002,1002,H,H,-,-,-,-,15,15,"[14501.000,14725.000]","[14921.000,15145.000]",XMC-3,XMC-3,TX low,TX high,14585.000,15005.000,"1E1,56MHz,2048QAMLight","1E1,56MHz,2048QAMLight",24.00,24.00,20.10,19.10,-10.00,-10.00,-39.30,-38.20,20.20,19.20,19.70,19.10,-37.60,-37.30,-41.30,-39.50,1,1,0,0,0.00,0.00,497.63,497.63,/,/,/,/,/,/,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAMLight,2048QAMLight,16QAM,16QAM,2048QAMLight,2048QAMLight,QPSKStrong,QPSKStrong,526,-,2,2,/,PLA,Slave,Slave
l-15,,1604-RTN392384_BOGAZTEPE_KULE,48-384,1-ISM6,1(RTNIF-1),,1219-RTN392364_SINIRUSTU,48-364,2-ISM6,1(RTNIF-1),Hybrid(501Mbit/s),-,None,None,-,-,-,-,-,-,-,-,1,2,1002,1002,V,V,-,-,-,-,18,18,"[19190.000,19710.000]","[18180.000,18700.000]",XMC-3,XMC-3,TX high,TX low,19480.000,18470.000,"1E1,56MHz,2048QAMLight","1E1,56MHz,2048QAMLight",23.00,23.00,19.10,19.10,-10.00,-10.00,-32.80,-33.50,19.20,19.20,18.70,18.70,-31.10,-32.10,-40.80,-45.10,1,1,0,0,0.00,0.00,497.63,497.63,/,/,/,/,/,/,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAMLight,2048QAMLight,16QAM,16QAM,2048QAMLight,2048QAMLight,QPSKStrong,QPSKStrong,527,-,3,3,PLA,/,Master,Master
l-16,,1604-RTN392384_BOGAZTEPE_KULE,48-384,1-ISM6,2(RTNIF-2),,1219-RTN392364_SINIRUSTU,48-364,2-ISM6,2(RTNIF-2),Hybrid(501Mbit/s),-,None,None,-,-,-,-,-,-,-,-,1,2,1002,1002,H,H,-,-,-,-,18,18,"[19190.000,19710.000]","[18180.000,18700.000]",XMC-3,XMC-3,TX high,TX low,19480.000,18470.000,"1E1,56MHz,2048QAMLight","1E1,56MHz,2048QAMLight",23.00,23.00,19.00,19.20,-10.00,-10.00,-32.10,-34.10,19.20,19.20,18.70,18.70,-30.80,-32.80,-40.20,-46.80,1,1,0,0,0.00,0.00,497.63,497.63,/,/,/,/,/,/,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAMLight,2048QAMLight,16QAM,16QAM,2048QAMLight,2048QAMLight,QPSKStrong,QPSKStrong,528,-,3,3,PLA,/,Slave,Slave
l-18,,1631-RTN392396_TITANIK,48-396,3-ISV3,1(RTNIF-1),,6346-RTN392378_KARSIYAKA,48-378,4-ISV3,1(RTNIF-1),Hybrid(242Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,23,"[22260.000,22610.000]","[23268.000,23618.000]",XMC-3,XMC-3,TX low,TX high,22274.000,23282.000,"0E1,28MHz,2048QAM","0E1,28MHz,2048QAM",18.00,18.00,18.10,18.10,-10.00,-10.00,-37.80,-36.00,18.20,18.20,17.70,17.70,-32.70,-32.30,-40.00,-37.40,0,0,0,0,-,-,241.045,241.045,242001,77656,0,0,26182,3065,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,16QAM,16QAM,2048QAM,2048QAM,QPSKStrong,QPSKStrong,530,-,/,/,/,/,/,/
l-19,,1167-RTN392406_GIRNE_CEMBER,48-406,3-ISV3,1(RTNIF-1),,6327-RTN3921001_SONYA_APT,48-1001,2-ISV3,1(RTNIF-1),Hybrid(501Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,23,"[23268.000,23618.000]","[22260.000,22610.000]",XMC-3,XMC-3,TX high,TX low,23324.000,22316.000,"0E1,56MHz,2048QAM","0E1,56MHz,2048QAM",6.00,5.00,5.90,4.90,-20.00,-20.00,-31.00,-31.20,6.30,5.20,5.70,4.80,-29.70,-30.70,-34.90,-31.70,0,0,0,0,-,-,499.815,499.815,307145,165240,79,0,54363,11035,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,QPSK,QPSK,2048QAM,2048QAM,QPSKStrong,QPSKStrong,531,-,/,/,/,/,/,/
l-3,,4560-RTN392373_LEFKE_MONOPOLE,48-373,1-ISV3,1(RTNIF-1),,1328-RTN392345_LEFKE_KULE,48-345,4-ISV3,1(RTNIF-1),Hybrid(501Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,23,"[23268.000,23618.000]","[22260.000,22610.000]",XMC-3,XMC-3,TX high,TX low,23380.000,22372.000,"0E1,56MHz,2048QAM","0E1,56MHz,2048QAM",23.00,23.00,18.20,18.10,-10.00,-10.00,-34.50,-37.10,/,22.80,/,-55.00,/,-31.80,/,-90.00,0,0,0,0,-,-,499.815,499.815,416802,106833,0,0,78148,13013,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,16QAM,16QAM,2048QAM,2048QAM,QPSKStrong,QPSKStrong,534,-,/,/,/,/,/,/
l-4,,1404-RTN392266_CENGIZTOPEL,48-266,3-ISV3,1(RTNIF-1),,1315-RTN392431_DOGANCI_TD,48-431,5-ISV3,1(RTNIF-1),Hybrid(242Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,23,"[22998.500,23338.000]","[21990.500,22330.000]",XMC-3,XMC-3,TX high,TX low,23282.000,22274.000,"0E1,28MHz,2048QAM","0E1,28MHz,2048QAM",23.00,23.00,18.10,18.00,-10.00,-10.00,-33.30,-34.10,18.20,/,17.70,/,-31.50,/,-34.30,/,0,0,0,0,-,-,241.045,241.045,235739,113050,0,0,48865,7051,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,16QAM,16QAM,2048QAM,2048QAM,QPSKStrong,QPSKStrong,535,-,/,/,/,/,/,/
l-20,,1412-RTN392388_DOGANCIKOY,48-388,3-ISV3,1(RTNIF-1),,1315-RTN392431_DOGANCI_TD,48-431,3-ISV3,1(RTNIF-1),Hybrid(242Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,23,"[23268.000,23618.000]","[22260.000,22610.000]",XMC-3,XMC-3,TX high,TX low,23338.000,22330.000,"0E1,28MHz,2048QAM","0E1,28MHz,2048QAM",23.00,23.00,17.90,18.20,-10.00,-10.00,-43.00,-45.20,20.60,/,-55.00,/,-37.30,/,-43.70,/,0,0,0,0,-,-,241.045,241.045,202900,100030,0,0,89748,6172,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,16QAM,16QAM,2048QAM,2048QAM,QPSKStrong,QPSKStrong,538,-,/,/,/,/,/,/
l-2,,1243-RTN392389_HAMITKOY_CADDE,48-389,1-ISV3,1(RTNIF-1),,6324-RTN392225_LEFKOSA_TD_VIP2,48-225,12-ISV3,1(RTNIF-1),Hybrid(501Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,23,"[22260.000,22610.000]","[23268.000,23618.000]",XMC-3,XMC-3,TX low,TX high,22316.000,23324.000,"0E1,56MHz,2048QAM","0E1,56MHz,2048QAM",23.00,23.00,18.20,18.00,-10.00,-10.00,-36.60,-33.30,/,18.20,/,17.70,/,-32.70,/,-34.10,0,0,0,0,-,-,499.815,499.815,504391,197487,0,0,153972,27826,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,16QAM,16QAM,2048QAM,2048QAM,QPSKStrong,QPSKStrong,542,-,/,/,/,/,/,/
l-1,,1411-RTN392211_AYDINKOY,48-221,1-ISV3,1(RTNIF-1),,1315-RTN392431_DOGANCI_TD,48-431,8-ISV3,1(RTNIF-1),Hybrid(228Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,23,"[23268.000,23618.000]","[22260.000,22610.000]",XMC-3,XMC-3,TX high,TX low,23310.000,22302.000,"0E1,28MHz,1024QAMLight","0E1,28MHz,1024QAMLight",20.50,20.50,17.90,18.10,-10.00,-10.00,-34.60,-35.00,18.20,/,17.70,/,-33.80,/,-35.60,/,0,0,0,0,-,-,227.398,227.398,226104,91649,0,0,12864,2248,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,1024QAMLight,1024QAMLight,16QAM,16QAM,2048QAM,2048QAM,QPSKStrong,QPSKStrong,546,-,/,/,/,/,/,/
l-2,,4547-RTN392405_NILGUN_RESTURANT,48-405,4-ISV3,1(RTNIF-1),,6303-RTN392163_GIRNE_TD_VIP2,48-163,6-ISV3,1(RTNIF-1),Hybrid(242Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,38,38,"[38304.000,38892.000]","[37044.000,37632.000]",XMC-3,XMC-3,TX high,TX low,38388.000,37128.000,"0E1,28MHz,2048QAM","0E1,28MHz,2048QAM",7.00,7.00,7.00,7.00,-10.00,-10.00,-29.60,-28.80,7.20,7.20,6.70,6.70,-28.90,-27.80,-30.30,-29.70,0,0,0,0,-,-,241.045,241.045,215364,117571,138,0,25905,5049,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,16QAM,16QAM,2048QAM,2048QAM,QPSKStrong,QPSKStrong,549,-,/,/,/,/,/,/
l-1,,6320-RTN392426_ZEYTINLIK_VIP2,48-426,1-ISM6,1(RTNIF-1),,1684-RTN392393_SELVILITEPE_TRANSMISYON_KULE,48-393,6-ISM6,1(RTNIF-1),Hybrid(456Mbit/s),-,None,None,-,-,-,-,-,-,-,-,1,2,0,912,V,V,-,-,-,-,15,15,"[14501.000,14725.000]","[14921.000,15145.000]",XMC-3,XMC-3,TX low,TX high,14585.000,15005.000,"0E1,56MHz,2048QAM","0E1,56MHz,2048QAM",23.00,23.00,18.80,19.10,-10.00,-10.00,-42.50,-43.90,/,19.20,/,18.70,/,-42.40,/,-44.60,0,0,0,0,-,-,454.8,454.8,/,/,/,/,/,/,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,16QAM,16QAM,2048QAMLight,2048QAMLight,QPSKStrong,QPSKStrong,552,-,5,5,PLA,PLA,Master,Master
l-2,,6320-RTN392426_ZEYTINLIK_VIP2,48-426,1-ISM6,2(RTNIF-2),,1684-RTN392393_SELVILITEPE_TRANSMISYON_KULE,48-393,6-ISM6,2(RTNIF-2),Hybrid(456Mbit/s),-,None,None,-,-,-,-,-,-,-,-,1,2,0,912,H,H,-,-,-,-,15,15,"[14501.000,14725.000]","[14921.000,15145.000]",XMC-3,XMC-3,TX low,TX high,14585.000,15005.000,"0E1,56MHz,2048QAM","0E1,56MHz,2048QAM",23.00,23.00,18.80,19.10,-10.00,-10.00,-42.10,-41.00,/,19.20,/,18.70,/,-39.50,/,-41.70,0,0,0,0,-,-,454.8,454.8,/,/,/,/,/,/,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,16QAM,16QAM,2048QAMLight,2048QAMLight,QPSKStrong,QPSKStrong,553,-,5,5,PLA,PLA,Slave,Slave
l-6,,1174-RTN392423_ATACAN_APT,48-423,4-ISV3,1(RTNIF-1),,1686-RTN392433_METEHAN_SINIR_KULE,48-433,3-ISV3,1(RTNIF-1),Hybrid(242Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,23,"[23268.000,23618.000]","[22260.000,22610.000]",XMC-3,XMC-3,TX high,TX low,23338.000,22330.000,"0E1,28MHz,2048QAM","0E1,28MHz,2048QAM",23.00,23.00,18.00,17.90,-10.00,-10.00,-37.00,-34.90,18.20,18.20,17.70,17.70,-35.40,-33.70,-40.10,-38.80,0,0,0,0,-,-,241.045,241.045,243037,137212,0,0,20004,3474,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,QPSK,QPSK,2048QAM,2048QAM,QPSKStrong,QPSKStrong,556,-,/,/,/,/,/,/
l-1,,1145-RTN392314_ZEYTINLIK_LEMAR,48-314,5-ISV3,1(RTNIF-1),,6320-RTN392139_ZEYTINLIK_VIP2,48-139,2-ISV3,1(RTNIF-1),Hybrid(242Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,38,38,"[37044.000,37632.000]","[38304.000,38892.000]",XMC-3,XMC-3,TX low,TX high,37128.000,38388.000,"0E1,28MHz,2048QAM","0E1,28MHz,2048QAM",14.00,14.00,12.90,12.80,-10.00,-10.00,-30.20,-29.50,13.20,13.20,12.70,12.70,-29.60,-29.10,-30.80,-29.80,0,0,0,0,-,-,241.045,241.045,237246,117660,0,0,22790,3867,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,16QAM,16QAM,2048QAM,2048QAM,QPSKStrong,QPSKStrong,557,-,/,/,/,/,/,/
l-8,,4718-RTN392395_GELIBOLU_ULUC_APT,48-395,3-ISV3,1(RTNIF-1),,6324-RTN39277_LEFKOSA_TD_VIP2,48-77,2-ISV3,1(RTNIF-1),Hybrid(242Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,23,"[22260.000,22610.000]","[23268.000,23618.000]",XMC-3,XMC-3,TX low,TX high,22414.000,23422.000,"0E1,28MHz,2048QAM","0E1,28MHz,2048QAM",21.00,21.00,6.90,7.30,-10.00,-10.00,-40.70,-40.30,7.30,7.50,6.70,6.90,-40.40,-39.50,-41.00,-40.60,0,0,0,0,-,-,241.045,241.045,227375,132937,0,0,38130,6792,Enabled,Enabled,-35.00,-35.00,-45.00,-45.00,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,16QAM,16QAM,2048QAM,2048QAM,QPSKStrong,QPSKStrong,559,-,/,/,/,/,/,/
l-2,,9183-RTN392420_ACAPULCO_INTERNET,48-420,4-ISV3,1(RTNIF-1),,6391-RTN392398_ACAPULCO_CASINO,48-398,6-ISV3,1(RTNIF-1),Hybrid(501Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,23,"[22260.000,22610.000]","[23282.000,23618.000]",XMC-2,XMC-2,TX low,TX high,22316.000,23324.000,"0E1,56MHz,2048QAM","0E1,56MHz,2048QAM",8.00,8.00,0.30,7.40,-10.00,-10.00,-35.90,-35.60,0.40,11.50,0.10,5.40,-35.30,-35.30,-38.70,-37.00,0,0,0,0,-,-,499.815,499.815,102776,271457,0,0,5053,20609,Enabled,Enabled,-30.00,-30.00,-45.00,-45.00,Disabled,Disabled,-,-,-,-,Disabled,Disabled,/,/,/,/,2048QAM,2048QAM,QPSKStrong,QPSKStrong,561,-,/,/,/,/,/,/
